,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,cash
2006-04-06,165817.18,164318.55,165353.52,165891.44,165871.86,165078.12,164142.81,164801.55,165915.54,78379.4331945
2006-04-07,162969.46,163481.76,163586.8,163321.14,163490.64,163726.72,164130.33,162968.8,163543.8,78209.7216198
2006-04-10,163083.44,163811.22,164033.6,163920.96,163893.5,163681.98,163817.0,163946.13,163688.8,77639.4642227
2006-04-11,161273.28,161047.9,162447.2,163552.5,163104.96,162866.25,162622.4,163028.4,162665.32,77686.218187
2006-04-12,163606.4,161819.84,162636.45,163525.89,162722.11,162797.1,162752.83,163055.36,163053.0,77052.6059404
2006-04-13,164207.42,164895.52,162839.88,162271.17,162545.5,162098.94,162244.41,162845.44,163086.72,76844.2507422
2006-04-17,163371.52,164663.2,162884.28,161995.9,161570.09,162488.25,163315.26,162733.75,162269.22,77380.1320235
2006-04-18,166539.72,165405.74,165994.26,166738.5,166358.0,164545.92,166397.18,164179.62,165330.3,77582.6424407
2006-04-19,167568.12,169001.1,165615.45,165913.51,165651.8,165553.08,165247.11,165163.01,165217.98,78492.5331476
2006-04-20,164850.4,164588.63,166579.74,166583.0,165948.3,166681.02,166910.4,166714.8,167108.48,78777.9228159
2006-04-21,166906.65,169709.34,166411.99,165936.84,165282.23,165835.8,166343.75,165869.6,166003.56,79042.7017264
2006-04-24,166737.92,164724.0,166677.03,166212.41,166304.47,166615.0,167916.79,165509.0,166147.96,78510.5873585
2006-04-25,164685.52,162912.4,165320.64,165547.74,166074.84,166168.68,164742.24,165388.08,166031.31,78742.8139754
2006-04-26,164798.0,161533.5,166544.51,166070.25,165957.66,166230.81,165295.65,165610.8,166338.9,78447.6133462
2006-04-27,163781.85,165716.64,167006.58,165198.16,165874.6,165130.19,166483.2,164593.616,165979.26,78095.8389435
2006-04-28,166324.86,165105.7,166407.82,166005.14,165404.5,166860.48,167678.16,167640.61,166295.67,78776.2050663
2006-05-01,166717.11,167444.64,164794.02,166937.64,165419.1,165959.04,165460.68,165757.62,165714.12,79143.3473427
2006-05-02,167476.8,168639.2,166988.96,167825.52,166627.58,167815.84,167678.28,166379.52,167049.24,78935.0204087
2006-05-03,167522.19,165581.37,166838.43,166956.15,166440.36,167456.8,167028.72,165577.24,167038.2,78954.0638401
2006-05-04,167459.2,166743.88,167070.54,167711.51,167140.6,167046.88,167335.74,167103.56,167663.21,79283.7921903
2006-05-05,168606.9,168342.84,169312.35,168837.76,168487.9,169406.46,169892.04,169505.46,169597.44,79624.0341645
2006-05-08,168877.89,171053.4,168126.84,168553.2,168784.42,169596.09,168186.48,168749.36,168696.8,79977.2196781
2006-05-09,169973.55,170068.17,168850.92,169169.92,169361.28,169043.68,168114.6,167908.92,169003.12,79929.9759909
2006-05-10,169938.54,170348.5,169018.22,168824.25,167879.3,168258.49,169739.62,168605.45,168829.32,79914.6171002
2006-05-11,165985.71,165418.92,166961.0,167772.96,166296.44,167950.54,167975.54,168363.64,167040.26,79854.3325321
2006-05-12,164253.19,162729.68,165352.59,165079.18,165332.48,165101.76,165052.8,165874.8,165575.13,79047.3821701
2006-05-15,164698.32,164223.15,165245.86,165056.56,164546.14,166576.73,165510.38,165811.6,165636.28,77860.0414303
2006-05-16,164016.93,165105.36,165347.28,164647.8,164195.2,165480.0,164941.08,165599.22,165059.1,78427.735961
2006-05-17,160644.54,160509.5,162520.24,161942.13,162638.66,163217.32,162368.7,162555.26,163099.31,77851.8419574
2006-05-18,160118.2,159864.9,161144.67,160591.01,161087.64,161709.45,162350.78,162169.04,161715.84,77112.7039301
2006-05-19,161984.09,162414.18,161399.92,161908.0,161799.96,161981.28,162134.35,161422.68,162395.52,76523.340857
2006-05-22,161211.0,163999.8,161071.56,160835.13,160419.52,161192.7,162007.43,159915.6,160453.6,76232.7667534
2006-05-23,159977.98,158683.5,160891.5,161003.22,159806.4,161450.24,159454.18,161981.82,161346.96,77033.0667123
2006-05-24,159647.31,159050.79,160503.42,160560.73,160955.61,162248.0,160941.9,160937.95,160899.66,76276.2868027
2006-05-25,163206.92,164839.82,162321.56,162273.28,162366.94,162458.1,162676.71,162191.43,162430.4,76532.1029578
2006-05-26,164536.74,164296.26,163547.1,163325.19,163568.04,163142.93,164591.28,163289.42,162996.47,77261.2379977
2006-05-30,160563.72,159589.55,161633.45,161952.7,161063.14,161561.32,161244.3,161376.28,161801.25,77144.5407644
2006-05-31,162288.0,164154.04,162600.06,163115.64,162395.8,162224.14,162632.02,162804.44,163160.19,76770.8816919
2006-06-01,166079.64,165781.35,164076.78,164098.36,164944.0,163316.02,164415.1,164026.62,164776.8,77129.58572
2006-06-02,165428.02,166333.6,164621.97,164790.93,164496.08,164680.2,166274.76,164775.68,164783.36,77884.2815094
2006-06-05,160582.35,158855.48,162535.99,162120.0,162812.4,162765.42,163797.75,162663.09,163102.2,77946.9992161
2006-06-06,162404.19,162135.36,161664.72,161812.56,162163.66,162300.19,161823.04,161651.22,161907.2,76499.7377127
2006-06-07,160361.08,157568.88,162112.5,160265.04,159873.52,160843.65,161316.43,161554.14,161507.84,76654.3254113
2006-06-08,162024.2,164371.35,160556.0,160649.72,159419.26,159999.84,161067.78,160364.36,160153.62,75761.9483164
2006-06-09,159370.68,158882.56,160524.3,159813.94,159938.25,161061.94,161992.83,160418.8,160695.86,76458.302803
2006-06-12,156955.32,156556.44,159063.6,158128.68,157721.2,159586.7,160834.624,158739.75,158596.04,76204.794438
2006-06-13,156028.07,154292.16,155707.2,157559.4,157709.85,157710.64,156827.7,157544.96,157204.58,75256.4580712
2006-06-14,157920.0,158342.42,156977.65,158158.5,157562.8,158143.44,157304.5,157671.6,158028.91,74661.6016245
2006-06-15,161270.64,161762.88,161647.74,161013.8,161759.08,160410.78,160376.16,161056.32,161405.1,75381.2524889
2006-06-16,159715.4,161598.15,159686.2,160087.18,159808.32,159730.48,159676.53,159521.53,159783.0,75983.8581176
2006-06-19,157320.0,155974.56,158265.9,158468.9,158534.18,158332.72,159667.2,158732.16,158879.84,75594.7920891
2006-06-20,158815.02,156923.1,158391.45,158195.72,158512.86,158798.24,159067.5,158264.42,158071.83,74884.8580996
2006-06-21,161518.37,160661.45,159334.65,160180.05,160139.41,159006.7,159107.52,159417.83,160126.68,75399.2009892
2006-06-22,159621.12,159575.4,159031.8,159592.4,158188.66,159446.76,160009.82,158958.23,158983.75,75587.8464403
2006-06-23,160031.82,158811.6,159636.61,159607.26,159498.89,159222.0,159883.0,160236.57,159698.16,75575.5998711
2006-06-26,160001.16,161975.68,160789.38,160117.32,159517.12,160728.45,159580.71,159742.88,160131.51,75596.3542924
2006-06-27,158378.16,158724.8,158910.56,158844.12,158163.04,159765.1,159648.47,158822.82,158631.6,76106.2236995
2006-06-28,159335.05,161241.45,159556.98,159855.08,160157.48,159713.84,159212.88,159312.56,159609.12,75569.7902388
2006-06-29,165204.09,163062.48,163530.04,163282.96,163729.02,162949.93,161461.23,162528.35,163312.78,76419.0376757
2006-06-30,163070.4,163949.7,162695.1,162949.8,163453.2,162078.54,163747.08,163797.38,163079.19,77325.9324829
2006-07-03,164121.44,164680.6,165135.0,163746.18,164186.37,164292.3,165350.78,164213.12,163724.58,77631.1096991
2006-07-05,163164.3,165916.77,163234.7,163209.1,162368.28,162974.02,162247.29,163259.25,163297.77,77304.1597831
2006-07-06,162894.03,163214.8,163687.85,163113.75,163377.28,165036.01,163456.29,163444.4,163628.4,77503.6866004
2006-07-07,162612.72,160092.56,162579.98,162275.54,162713.92,163212.0,163900.8,163074.37,162954.0,77257.2970404
2006-07-10,163850.82,163898.55,163173.15,163263.84,160681.12,162991.5,162992.34,162862.05,162657.72,77251.7378803
2006-07-11,163677.15,164291.82,163501.4,164005.35,164109.6,163387.84,163233.6,162937.03,163628.52,77054.1367778
2006-07-12,161704.68,162714.0,161859.06,161926.6,161576.38,162361.78,162372.44,162443.18,161217.52,77509.0299045
2006-07-13,159191.04,160130.79,159522.22,159459.3,160232.88,160711.2,159854.4,160346.34,160327.71,76180.5510809
2006-07-14,160462.8,160161.4,159117.56,158958.31,159255.8,158988.38,159609.42,158654.16,159173.72,75578.6750828
2006-07-17,158219.04,155848.0,159806.82,158889.92,159538.65,159307.2,159312.84,159146.01,159567.28,75543.7197039
2006-07-18,158896.08,158564.9,159226.25,159185.73,159270.11,159957.06,159309.6,158935.38,158828.1,75428.4786373
2006-07-19,162331.56,161477.0,162769.68,162615.68,161512.8,161394.45,161561.75,161984.14,162159.48,76156.9283501
2006-07-20,158462.85,158901.25,161421.44,158385.48,159858.99,161504.0,162357.4,161604.45,160458.99,76573.125169
2006-07-21,159318.0,158063.36,158962.02,159678.48,159790.0,159096.3,159287.04,159805.2,159332.56,75709.5039538
2006-07-24,162595.5,163973.04,160949.0,161679.96,162094.8,160990.18,160947.82,161701.54,161869.4,75824.3466949
2006-07-25,163016.76,162563.94,162538.25,163578.528,162735.92,163119.08,162476.8,163493.1,163502.6,76846.7889232
2006-07-26,162799.36,165871.18,162587.88,162533.28,163164.3,162089.4,163093.09,162887.15,161744.16,76955.6894675
2006-07-27,161588.4,161988.75,161562.72,161984.7,161464.76,161743.92,161381.04,163638.03,161612.77,77134.5471903
2006-07-28,164789.25,163463.04,163811.02,163699.14,164255.36,163151.52,162622.0,163186.98,163424.56,77141.709427
2006-07-31,164758.8,165277.97,163366.15,163519.4,163650.41,163046.52,162189.4,162862.23,163691.88,77417.7870974
2006-08-01,162735.02,163643.52,163086.1,162459.45,161957.44,162630.51,164811.0,163168.5,162810.18,77112.17183
2006-08-02,165228.84,162021.55,164291.22,164341.4,164528.47,164200.96,163482.48,163306.01,164746.4,77648.2501202
2006-08-03,164868.48,163006.8,164274.18,165443.9,165155.97,163481.36,162670.56,163562.08,165671.08,77392.7506524
2006-08-04,162915.5,164525.4,163555.32,163121.28,163668.25,164800.72,164163.36,164732.14,163515.55,78247.5963847
2006-08-07,164535.0,164780.4,163644.6,163347.29,163119.02,164097.32,161495.6,163465.05,164213.01,77529.5153818
2006-08-08,161830.44,163311.26,162608.25,162139.6,163199.16,164060.22,164468.28,163623.6,162386.73,77650.4374002
2006-08-09,163788.75,164031.56,161675.85,161112.972,162325.25,162558.0,163350.03,162960.56,161203.77,77566.5455966
2006-08-10,163148.57,162385.02,163419.16,163322.17,163495.18,163552.19,162408.96,162953.16,164025.63,76949.0999389
2006-08-11,160751.76,162942.45,163002.14,162375.22,162521.26,163157.93,162937.55,162510.68,162904.58,77125.5187635
2006-08-14,162143.8,162991.74,162416.64,161944.77,163410.88,162457.03,163201.65,162744.3,162334.48,77246.0636425
2006-08-15,165165.88,164621.94,164506.0,165146.3,165526.72,163852.05,164091.2,164292.24,164851.28,77618.2755065
2006-08-16,165952.77,163560.4,165531.42,167890.0,167692.45,165623.51,163273.9,165951.45,166650.9,78268.1509683
2006-08-17,164989.44,166462.8,166160.0,165673.2,165813.25,165839.92,166528.44,165391.2,166028.52,78460.8210258
2006-08-18,165876.48,167784.12,166308.8,165791.3,167529.75,166379.95,166286.4,166706.56,166290.32,78577.7824295
2006-08-21,166288.32,165768.32,166332.0,165887.81,166756.92,166281.12,165780.36,165894.4,166170.21,78735.940143
2006-08-22,166473.0,166747.0,166132.8,166074.48,165520.0,166168.8,167208.06,166668.0,165978.12,78895.0095179
2006-08-23,165641.84,163963.1,165917.11,165391.86,165024.27,165990.0,164912.4,166622.67,165161.36,78839.8192288
2006-08-24,164514.48,167360.02,165713.6,164488.62,165644.14,166044.0,166163.33,166019.08,165423.44,78474.3933667
2006-08-25,165553.08,165170.14,165551.86,166222.32,165747.84,166038.63,165785.92,166047.12,165759.18,78656.7579922
2006-08-28,166152.72,164910.12,166798.1,166551.7,167160.05,166342.11,166806.6,166595.7,166804.88,78535.3015065
2006-08-29,167006.3,166868.27,166466.4,166510.08,167486.74,166348.48,166951.23,166635.84,167097.84,78775.2126143
2006-08-30,166605.12,165436.0,166548.26,166838.74,167692.68,166803.03,166186.4,166205.88,167134.14,78846.3628184
2006-08-31,166884.69,166684.32,166697.72,167003.2,166129.6,166446.45,167797.58,166641.99,167134.84,78947.5788368
2006-09-01,168784.1,168649.28,167600.0,167902.37,167829.07,167594.57,167144.4,167454.63,167893.88,79211.6407838
2006-09-05,167973.96,169055.55,168200.0,168316.05,169244.08,167801.4,166758.48,167688.0,167896.48,79414.0144578
2006-09-06,165956.27,163713.69,167264.8,166242.34,165858.32,167396.62,167163.75,166864.08,166276.6,79177.5115821
2006-09-07,165668.01,165678.8,165119.01,165378.0,165841.5,165139.59,165991.78,165564.53,166428.22,78513.6796644
2006-09-08,166752.78,162390.0,166998.86,165636.0,166453.0,166648.5,165601.35,166610.24,167348.83,78476.7342596
2006-09-11,163513.093,163918.1,165475.68,166119.8,166260.0,166111.54,165193.98,166410.6,166644.1,78175.7910482
2006-09-12,167191.97,164591.28,167345.85,167161.05,167762.28,165944.9,165142.8,167082.51,168912.54,78482.6522157
2006-09-13,167756.92,168444.54,168374.64,168115.44,167017.52,166267.8,168689.28,166765.08,167455.26,79081.054166
2006-09-14,166869.57,163425.12,167907.09,167344.36,167784.4,168215.51,165703.2,167743.71,168407.83,79154.9721585
2006-09-15,166527.48,167184.8,166808.04,166526.61,166070.1,166869.82,166711.68,166694.2,167317.38,79053.8905349
2006-09-18,168193.05,168730.47,167055.9,167196.21,166697.52,166675.68,166272.21,166659.84,166743.42,79168.6293427
2006-09-19,165859.2,163897.38,167691.44,166994.8,166468.12,167451.27,166916.1,167541.67,167318.85,79164.0999791
2006-09-20,167214.53,163311.46,167734.4,167586.0,168104.48,168024.24,166820.76,167900.88,167637.0,79318.4829317
2006-09-21,166318.74,167895.0,166075.2,165620.0,165995.47,166075.58,167112.55,166609.52,165752.97,79129.5260643
2006-09-22,165722.97,165134.7,166383.0,166257.87,166142.1,166307.96,165671.73,166015.56,166728.87,78617.4431544
2006-09-25,168192.56,168390.86,166890.24,167294.58,167751.36,165942.7,167601.28,166273.02,168131.28,78518.3880447
2006-09-26,169558.92,170867.54,168579.42,169109.5,168696.99,168126.99,167480.46,167761.8,168441.84,79248.5829562
2006-09-27,168879.29,169876.71,168848.0,168984.45,167466.96,169345.5,170034.8,169941.92,168579.4,80170.7032443
2006-09-28,169335.6,169101.96,169627.77,169510.0,169652.7,168988.0,168472.04,169207.2,169128.82,80028.4119646
2006-09-29,168219.75,169917.55,168495.54,168700.4,168817.23,168317.85,167169.8,169516.62,168284.25,80169.6154649
2006-10-02,168896.11,166572.0,168658.82,169072.64,167983.47,168478.43,168302.32,168102.0,168686.79,79973.0259798
2006-10-03,167410.56,165921.46,168728.04,168736.8,168806.52,167855.19,169326.08,168265.02,168852.42,79438.3016838
2006-10-04,168304.76,169843.5,170213.02,170247.79,171223.35,170461.2,168848.56,169635.6,170419.79,79581.1437465
2006-10-05,171818.34,170169.09,170508.24,171078.44,169970.6,169840.44,169680.26,170654.18,170750.94,80562.9218075
2006-10-06,171786.3,171400.57,169897.32,170154.0,170206.44,169636.5,169486.45,169776.81,169880.32,80233.8868425
2006-10-09,170722.31,167407.8,171205.0,170627.04,170686.95,170977.5,169725.5,170210.28,171398.4,80743.6355293
2006-10-10,171958.51,172205.56,170036.67,170876.09,170615.99,170370.34,171239.5,170575.06,170740.32,80633.534137
2006-10-11,169693.58,169168.7,170912.76,170234.48,170342.5,170715.84,170622.03,170412.0,170567.04,80697.118836
2006-10-12,172203.3,172545.58,171447.5,172022.24,172762.88,171188.55,170992.56,171902.5,172253.52,81112.7020073
2006-10-13,173189.45,172933.01,172526.08,172342.6,172131.26,171880.21,172128.1,171670.92,172067.0,81414.802884
2006-10-16,172485.4,175713.9,172632.42,173413.6,171969.1,172953.24,173500.0,172545.75,172569.0,81711.0776313
2006-10-17,172527.0,172311.45,172899.4,172184.75,172887.45,172427.22,172574.64,172870.92,172404.48,81527.2510266
2006-10-18,171660.96,171963.33,173092.49,171702.48,171633.54,173558.2,173853.0,173828.25,172718.0,82017.9887477
2006-10-19,173750.82,174723.9,172994.22,173039.4,173048.2,173102.01,173650.64,172574.82,172251.88,81772.8247817
2006-10-20,172321.64,171805.5,173134.78,172962.5,174000.2,173340.45,173994.48,174108.12,173151.79,81875.621472
2006-10-23,174013.78,174007.32,174014.16,173951.6,174360.6,174495.14,174576.78,173907.84,174605.82,81955.3485239
2006-10-24,175166.55,176925.27,174508.92,174328.5,173112.56,174150.12,174443.35,174377.52,174680.64,82350.660282
2006-10-25,174203.25,178283.16,175278.78,174643.28,175146.95,175052.32,175010.24,174304.29,174262.4,82722.0226856
2006-10-26,175382.46,174229.5,176690.16,175831.47,176385.94,176462.7,175084.3,175926.24,176744.46,83166.3214793
2006-10-27,175335.06,173141.28,174675.96,174967.2,173514.25,175535.98,175139.25,175126.58,174700.84,82994.5513648
2006-10-30,175330.4,172766.75,174886.75,174907.54,175625.1,174358.25,173894.7,174136.87,175710.48,82541.3504867
2006-10-31,174568.5,177229.25,173860.38,173800.98,174398.94,174746.0,174883.0,174206.57,174049.2,82692.6916711
2006-11-01,172870.92,174148.0,173099.61,173382.85,173178.3,174172.52,174866.08,173113.0,173678.12,82770.9352928
2006-11-02,173838.96,173799.0,173767.3,173416.85,173260.84,173568.0,172747.44,174030.5,174069.0,82105.4956585
2006-11-03,172593.9,175217.46,173167.68,173144.01,173246.58,173271.84,172986.3,173377.8,172872.42,82477.9927321
2006-11-06,174475.25,176087.16,175127.37,174556.22,175001.8,174327.65,173878.92,175454.11,174727.8,82375.6975807
2006-11-07,173977.98,174708.6,174875.7,176081.36,175136.16,174770.95,175123.3,175527.97,175348.0,82906.314467
2006-11-08,174998.34,177480.05,175398.57,175894.3,175495.68,175103.04,176517.0,175016.7,175627.92,82690.6207662
2006-11-09,176610.03,176322.78,174951.88,174460.47,174656.44,175127.78,175910.78,172279.88,175455.08,83228.9855815
2006-11-10,174498.6,174036.8,175701.87,175723.17,175576.36,175000.08,175374.33,175034.72,175747.77,82979.119036
2006-11-13,177568.54,176229.82,175295.52,175645.44,175665.23,175019.65,175495.02,175303.04,175265.3,83121.9489374
2006-11-14,175691.25,176005.45,176923.2,176353.28,177524.01,176391.87,175934.49,177150.68,177830.46,83265.5451807
2006-11-15,177709.12,178462.35,176860.74,177015.4,176555.5,176574.6,176915.2,177342.0,176555.52,83791.9547563
2006-11-16,176729.98,172512.42,177897.06,177860.8,178340.4,178201.17,177169.2,178061.22,178385.49,84086.2409424
2006-11-17,177620.58,179351.1,176730.06,177212.4,176937.42,177699.9,177159.51,177075.72,177122.75,83756.0658263
2006-11-20,176575.2,178336.08,177803.98,177357.8,178112.48,177443.75,177201.5,176947.33,177518.52,84214.4950878
2006-11-21,178606.34,179769.0,177496.5,178414.1,177315.34,177374.34,177794.72,176825.29,177798.96,84197.3025562
2006-11-22,179076.15,177389.05,178077.96,178461.0,178955.96,179105.22,178482.2,178686.79,178418.92,84460.9183963
2006-11-24,178614.8,176543.85,178271.28,178011.7,178508.88,178051.6,178548.3,178031.7,178014.48,84298.3944919
2006-11-27,175536.0,176013.0,175555.04,175686.6,174510.4,176192.94,176198.58,176695.84,175443.4,84048.0144819
2006-11-28,175844.88,177406.9,176392.32,176379.12,177179.31,176729.35,176369.46,176356.18,176638.08,83227.6849214
2006-11-29,178615.8,181771.35,177534.5,177988.16,177375.8,178247.43,178463.705,177680.8,177801.75,83886.4329542
